Category,DayOfWeek,Date,Time,X,Y
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Tuesday,5/21/2013,23:30,37.67498056,-122.1081598
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,5/21/2013,11:15,37.68082309,-122.1137092
DUI ALCOHOL/DRUGS,Tuesday,5/21/2013,11:15,37.58379175,-122.0503973
DISORDERLY CONDUCT:ALCOHOL,Tuesday,5/21/2013,1:00,37.67003871,-122.1167495
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Tuesday,5/21/2013,11:20,37.66750871,-122.0621514
LOST PROPERTY,Tuesday,5/21/2013,10:43,37.6771178,-122.1077494
CIVIL PROTECTIVE CUSTODY OF DANGEROUS/GRAVELY DISABLED,Tuesday,5/21/2013,21:30,37.68303314,-122.0931659
LOST PROPERTY,Tuesday,5/21/2013,11:00,37.66770326,-122.1193534
72 HOUR MENTAL HEALTH,Tuesday,5/21/2013,21:45,37.67883861,-122.0506104
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,5/21/2013,10:45,37.67369017,-122.1066566
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,5/21/2013,11:43,37.68512357,-122.1079118
POSSESS CONTROLLED SUBSTANCE,Tuesday,5/21/2013,10:00,37.69620324,-121.805498
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Tuesday,5/21/2013,11:43,37.69620324,-121.805498
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Tuesday,5/21/2013,20:00,37.69620324,-121.805498
DUI ALCOHOL/DRUGS,Tuesday,5/21/2013,12:04,37.69620324,-121.805498
VIOLATION OF PROBATION FELONY,Tuesday,5/21/2013,12:04,37.69620324,-121.805498
TASK FORCE REPORT,Tuesday,5/21/2013,12:00,37.77741916,-122.2364678
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Tuesday,5/21/2013,12:26,37.77782683,-122.22947
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,5/21/2013,12:26,37.71108835,-122.1229444
TOW VEH AFTER NOTICE TO APPEAR,Tuesday,5/21/2013,12:26,37.69037347,-122.1074684
ARREST WARRANT - FEL,Tuesday,5/21/2013,12:30,37.71522167,-122.1216992
MISSING PERSON,Tuesday,5/21/2013,12:30,37.70858622,-122.1213014
REPORT NUMBER WAS CANCELLED,Tuesday,5/21/2013,12:30,37.71232931,-122.1246128
OUTSIDE WARRANT-MISD,Tuesday,5/21/2013,8:40,37.69217334,-122.1077072
INFORMATIONAL REPORT,Tuesday,5/21/2013,12:50,37.69767139,-122.1134437
72 HOUR MENTAL HEALTH,Tuesday,5/21/2013,12:00,37.71522167,-122.1216992
GRAND THEFT - ALL OTHER,Tuesday,5/21/2013,9:00,37.68182629,-122.1283401
PETTY THEFT,Tuesday,5/21/2013,9:00,37.6766943,-122.1239284
TOW VEH OVERDUE REG,Tuesday,5/21/2013,13:00,37.67940084,-122.13738
72 HOUR MENTAL HEALTH,Tuesday,5/21/2013,13:10,37.67558897,-122.1272256
TASK FORCE REPORT,Wednesday,5/22/2013,21:00,37.8736332,-122.2919144
FORCE OR ADW NOT FIREARM:GBI LIKELY,Wednesday,5/22/2013,13:18,37.71171454,-122.0803057
BURGLARY - VEHICLE,Wednesday,5/22/2013,12:44,37.695638,-122.0763685
BURGLARY - VEHICLE,Wednesday,5/22/2013,12:44,37.69245417,-122.0785694
THEFT OF PERSONAL PROPERTY,Wednesday,5/22/2013,13:00,37.69801434,-122.0857928
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Wednesday,5/22/2013,1:00,37.69627653,-122.0809363
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,5/22/2013,14:00,37.70445184,-122.0679979
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,5/22/2013,12:39,37.70925771,-122.0945787
72 HOUR MENTAL HEALTH,Wednesday,5/22/2013,9:30,37.69814095,-122.0872598
LOST PROPERTY,Wednesday,5/22/2013,13:47,37.68794569,-122.0722221
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Wednesday,5/22/2013,13:47,37.70426469,-122.0965749
ROBBERY,Wednesday,5/22/2013,11:30,37.6867934,-122.0975186
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,5/22/2013,13:50,37.67985209,-122.1054774
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Wednesday,5/22/2013,13:50,37.67729312,-122.1011045
RECKLESS DRIVING; HIGHWAY,Wednesday,5/22/2013,11:30,37.68239433,-122.0983445
LICENSE SUSPENDED/REVOKED,Wednesday,5/22/2013,13:30,37.68239433,-122.0983445
"LOST,STOLEN LICENSE PLATE",Wednesday,5/22/2013,14:18,37.683278,-122.1134642
MISSING PERSON,Wednesday,5/22/2013,18:18,37.66966371,-122.1176936
72 HOUR MENTAL HEALTH,Wednesday,5/22/2013,1:00,37.67968536,-122.0999038
TOW VEH AFTER NOTICE TO APPEAR,Wednesday,5/22/2013,14:17,37.68402082,-122.0637876
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Wednesday,5/22/2013,15:10,37.67962386,-122.1126291
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Wednesday,5/22/2013,3:00,37.68136166,-121.7761745
INCIDENT DEAD BODY,Wednesday,5/22/2013,3:00,37.69203652,-121.6968252
EOD CALL OUT,Wednesday,5/22/2013,15:15,37.72368388,-121.7324185
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Wednesday,5/22/2013,15:15,37.69852266,-121.9408494
DUI ALCOHOL/DRUGS,Wednesday,5/22/2013,15:10,37.69852266,-121.9408494
VANDALISM:DAMAGE PROPERTY,Wednesday,5/22/2013,15:10,37.70775242,-122.1205233
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Wednesday,5/22/2013,10:00,37.69894967,-122.1065414
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,5/22/2013,4:00,37.69521313,-122.1049507
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,5/22/2013,14:46,37.69894967,-122.1065414
FELON/ADDICT/ETC POSSESS FIREARM,Wednesday,5/22/2013,14:46,37.69521313,-122.1049507
ARREST WARRANT - FEL,Wednesday,5/22/2013,14:46,37.68929405,-122.1326296
ARREST WARRANT - MISD,Wednesday,5/22/2013,15:15,37.68929405,-122.1326296
TOW VEH AFTER NOTICE TO APPEAR,Wednesday,5/22/2013,15:15,37.69037347,-122.1074684
FORCE OR ADW NOT FIREARM:GBI LIKELY,Wednesday,5/22/2013,15:15,37.69503654,-122.1189326
EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,Wednesday,5/22/2013,15:00,37.69503654,-122.1189326
OBSTRUCT/RESIST EXECUTIVE OFFICER,Wednesday,5/22/2013,15:00,37.68216003,-122.128517
BATTERY ON PERSON,Wednesday,5/22/2013,16:00,37.69503654,-122.1189326
POSSESS CONTROLLED SUBSTANCE FOR SALE,Wednesday,5/22/2013,16:23,37.677325,-122.1277533
POSSESS CONTROLLED SUBSTANCE,Wednesday,5/22/2013,15:48,37.66794486,-122.1421303
POSSESS CONTROLLED SUBSTANCE,Wednesday,5/22/2013,12:00,37.66802069,-122.141969
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,5/22/2013,15:30,37.66802069,-122.141969
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,5/22/2013,12:00,37.67758065,-122.1326045
TRESPASS:OBSTRUCT/ETC BUSINESS OPERATIONS/ETC,Wednesday,5/22/2013,1:30,37.68216003,-122.128517
VIOLATION OF PROBATION FELONY,Wednesday,5/22/2013,15:50,37.66802069,-122.141969
CONTEMPT OF COURT REFUSAL TO FOLLOW ORDERS OF JUDGE,Wednesday,5/22/2013,15:50,37.68109503,-122.1278304
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Thursday,5/23/2013,16:36,37.68891517,-122.0642093
BURGLARY,Thursday,5/23/2013,16:36,37.68495498,-122.0720944
PETTY THEFT,Thursday,5/23/2013,16:36,37.69758819,-122.0739929
OBTAIN CREDIT/ETC:USE OTHERS ID,Thursday,5/23/2013,9:00,37.71273034,-122.0926381
DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL,Thursday,5/23/2013,19:30,37.68891517,-122.0642093
BEYOND PARENTAL CONTROL/ETC,Thursday,5/23/2013,16:40,37.69723126,-122.0617477
SUSPICIOUS CIRCUMSTANCES,Thursday,5/23/2013,16:49,37.6944726,-122.0565081
FOUND PROPERTY,Thursday,5/23/2013,16:45,37.70819432,-122.0907574
TASK FORCE REPORT,Thursday,5/23/2013,15:30,37.70322187,-121.9362532
WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,Thursday,5/23/2013,16:49,37.68445711,-122.1034288
BURGLARY,Thursday,5/23/2013,16:15,37.67958834,-122.0976512
BURGLARY - VEHICLE,Thursday,5/23/2013,16:15,37.67384489,-122.0662205
POSSESS CONCENTRATED CANNABIS,Thursday,5/23/2013,17:30,37.67498056,-122.1081598
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Thursday,5/23/2013,18:00,37.66613461,-122.1107301
CARRY CONCEALED WEAPON IN VEHICLE,Thursday,5/23/2013,16:00,37.67498056,-122.1081598
72 HOUR MENTAL HEALTH,Thursday,5/23/2013,14:00,37.66898131,-122.111744
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Thursday,5/23/2013,14:00,37.66900941,-122.1084058
ROBBERY,Thursday,5/23/2013,0:01,37.69951336,-122.114544
BATTERY ON PERSON,Thursday,5/23/2013,0:01,37.71564356,-122.1167497
OBSTRUCT/RESIST EXECUTIVE OFFICER,Thursday,5/23/2013,16:22,37.71564356,-122.1167497
PETTY THEFT,Thursday,5/23/2013,16:22,37.69878695,-122.1153704
VANDALISM:DAMAGE PROPERTY,Thursday,5/23/2013,17:24,37.69878695,-122.1153704
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Thursday,5/23/2013,17:20,37.69482431,-122.1082352
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Thursday,5/23/2013,17:40,37.69710911,-122.1169631
VIOLATION OF PROBATION FELONY,Thursday,5/23/2013,16:00,37.69710911,-122.1169631
72 HOUR MENTAL HEALTH,Thursday,5/23/2013,15:00,37.69894967,-122.1065414
REPORT NUMBER WAS CANCELLED,Thursday,5/23/2013,14:00,37.71232931,-122.1246128
FOUND PROPERTY,Thursday,5/23/2013,17:50,37.71522167,-122.1216992
72 HOUR MENTAL HEALTH,Thursday,5/23/2013,16:00,37.6954098,-122.1051453
72 HOUR MENTAL HEALTH,Thursday,5/23/2013,14:00,37.71509829,-122.1216936
ELDER/DEPENDENT ADULT CRUELTY,Thursday,5/23/2013,15:00,37.68140147,-122.1419045
BATTERY ON PERSON,Thursday,5/23/2013,15:00,37.68140147,-122.1419045
BURGLARY,Thursday,5/23/2013,15:00,37.67895435,-122.1322261
PETTY THEFT,Thursday,5/23/2013,22:30,37.67632864,-122.1456352
DAMAGE/OBSTRUCT THE USE OF ANY WIRELESS COMMUNICATION DEVICE,Thursday,5/23/2013,22:30,37.68140147,-122.1419045
MINOR POSSESS MARIJUANA ON GROUNDS DURING SCH ACTIVITIES,Thursday,5/23/2013,18:21,37.68670177,-122.1219971
POSSESS WEAPON/ETC ON CAMPUS:NOT FIREARM,Thursday,5/23/2013,17:00,37.69565081,-122.118887
MINOR PURCHASE/RECEIVE/ETC TOBACCO/CIGARETTE/PAPERS/ETC,Thursday,5/23/2013,17:00,37.69565081,-122.118887
SEIZURE OF DOCUMENTS AND PLATES,Thursday,5/23/2013,18:40,37.66977429,-122.1569319
TOW VEH OVERDUE REG,Thursday,5/23/2013,18:20,37.66977429,-122.1569319
MISSING PERSON,Thursday,5/23/2013,18:20,37.67632864,-122.1456352
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Friday,5/24/2013,18:30,37.71567379,-122.080151
BURGLARY,Friday,5/24/2013,18:50,37.70205131,-122.0951706
BURGLARY,Friday,5/24/2013,18:50,37.69605852,-122.0526945
BURGLARY,Friday,5/24/2013,18:50,37.68598071,-122.0736363
BURGLARY - VEHICLE,Friday,5/24/2013,18:30,37.70162571,-122.0857005
BURGLARY - VEHICLE,Friday,5/24/2013,18:00,37.71474343,-122.0686992
THEFT BY FORGED/INVALID ACCESS CARD [OVER $400],Friday,5/24/2013,19:09,37.70613517,-122.0587356
VANDALISM LESS THAN $400,Friday,5/24/2013,19:09,37.73807601,-122.0319942
VANDALISM:DAMAGE PROPERTY,Friday,5/24/2013,19:09,37.70162571,-122.0857005
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,5/24/2013,16:00,37.69587317,-122.0905589
DUI ALCOHOL/DRUGS,Friday,5/24/2013,18:15,37.69587317,-122.0905589
72 HOUR MENTAL HEALTH,Friday,5/24/2013,18:15,37.69572847,-122.0511213
ARREST WARRANT - FEL,Friday,5/24/2013,19:15,37.69563108,-122.0739476
TOW VEH OVERDUE REG,Friday,5/24/2013,17:50,37.69843775,-122.0834003
BURGLARY,Friday,5/24/2013,19:00,37.68162577,-122.097345
BURGLARY - VEHICLE,Friday,5/24/2013,19:00,37.66725182,-122.1190621
VANDALISM:DAMAGE PROPERTY,Friday,5/24/2013,19:00,37.67783605,-122.1055591
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,5/24/2013,14:00,37.66632289,-122.0985476
POSSESS CONTROLLED SUBSTANCE,Friday,5/24/2013,19:47,37.66632289,-122.0985476
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,5/24/2013,20:00,37.66632289,-122.0985476
POSSESS CONTROLLED SUBSTANCE,Friday,5/24/2013,19:00,37.68715659,-122.0951321
POSSESS CONTROLLED SUBSTANCE,Friday,5/24/2013,14:30,37.66632289,-122.0985476
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,5/24/2013,19:55,37.66632289,-122.0985476
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Friday,5/24/2013,19:55,37.67257887,-122.1218408
DUI ALCOHOL/DRUGS,Friday,5/24/2013,19:55,37.66632289,-122.0985476
DUI ALCOHOL/DRUGS,Friday,5/24/2013,1:00,37.66632289,-122.0985476
DUI ALCOHOL/DRUGS,Friday,5/24/2013,19:58,37.66632289,-122.0985476
LICENSE SUSPENDED/REVOKED,Friday,5/24/2013,20:10,37.68715659,-122.0951321
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Friday,5/24/2013,17:30,37.68162577,-122.097345
72 HOUR MENTAL HEALTH,Friday,5/24/2013,18:30,37.6779884,-122.1050945
72 HOUR MENTAL HEALTH,Friday,5/24/2013,21:30,37.68069589,-122.1029029
72 HOUR MENTAL HEALTH,Friday,5/24/2013,20:49,37.68303557,-122.101311
REPORT NUMBER WAS CANCELLED,Friday,5/24/2013,23:00,37.67330357,-122.1062691
72 HOUR MENTAL HEALTH,Friday,5/24/2013,11:45,37.67112068,-122.0973378
SUSPICIOUS CIRCUMSTANCES,Friday,5/24/2013,16:05,37.6686034,-122.1115272
MISSING PERSON,Friday,5/24/2013,16:05,37.81565567,-122.2520996
INCIDENT REPORT,Friday,5/24/2013,21:15,37.79951101,-122.261897
BURGLARY,Friday,5/24/2013,16:56,37.69655274,-122.1113798
THEFT OF PERSONAL PROPERTY,Friday,5/24/2013,16:56,37.70304141,-122.1082011
POSSESS NARCOTIC CONTROLLED SUBSTANCE,Friday,5/24/2013,21:38,37.69655274,-122.1113798
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Friday,5/24/2013,16:00,37.69655274,-122.1113798
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Friday,5/24/2013,21:00,37.70031707,-122.1178404
DISTURB BY LOUD/UNREASONABLE NOISE,Friday,5/24/2013,14:00,37.70143283,-122.1193007
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Friday,5/24/2013,14:00,37.69281342,-122.1011197
DUI ALCOHOL/DRUGS,Friday,5/24/2013,17:12,37.69765799,-122.1100357
RUNAWAY,Friday,5/24/2013,22:08,37.69767139,-122.1134437
CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,Friday,5/24/2013,22:08,37.70615514,-122.1271504
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Friday,5/24/2013,13:00,37.69655274,-122.1113798
POSSESS/ETC BURGLARY TOOLS,Friday,5/24/2013,22:20,37.69655274,-122.1113798
MISSING PERSON,Friday,5/24/2013,22:30,37.70858622,-122.1213014
72 HOUR MENTAL HEALTH,Friday,5/24/2013,22:36,37.69492909,-122.1138127
INCIDENT REPORT,Friday,5/24/2013,22:29,37.69492909,-122.1138127
INFORMATIONAL REPORT,Friday,5/24/2013,19:00,37.7098909,-122.1229672
ARREST WARRANT - MISD,Friday,5/24/2013,22:17,37.69655274,-122.1113798
LOCATED PERSON -ADULT OR JUVENILE,Friday,5/24/2013,22:41,37.69037347,-122.1074684
ASSAULT ON PERSON,Friday,5/24/2013,20:15,37.69565081,-122.118887
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Friday,5/24/2013,22:54,37.68227256,-122.1297545
FIGHT/CHALLENGE FIGHT AT SCHOOL/UNIVERSITY/ETC,Friday,5/24/2013,22:49,37.69565081,-122.118887
DUI ALCOHOL/DRUGS,Friday,5/24/2013,22:58,37.6770725,-122.1162599
ARREST WARRANT - MISD,Friday,5/24/2013,21:20,37.66938274,-122.1220361
REPORT NUMBER WAS CANCELLED,Friday,5/24/2013,22:53,37.68670177,-122.1219971
72 HOUR MENTAL HEALTH,Friday,5/24/2013,23:22,37.68087427,-122.1379555
LICENSE SUSPENDED/REVOKED,Friday,5/24/2013,23:10,37.6770725,-122.1162599
BURGLARY - VEHICLE,Saturday,5/25/2013,18:00,37.68828535,-122.0625784
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,5/25/2013,23:30,37.69774853,-122.0775202
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,5/25/2013,13:00,37.70692274,-122.067123
LOST PROPERTY,Saturday,5/25/2013,23:38,37.69553678,-122.0689707
72 HOUR MENTAL HEALTH,Saturday,5/25/2013,23:38,37.70809963,-122.0739982
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,5/25/2013,22:00,37.67545554,-122.1028483
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,5/25/2013,23:25,37.67948058,-122.1017549
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,5/25/2013,0:55,37.67050616,-122.1092068
VANDALISM LESS THAN $400,Saturday,5/25/2013,23:30,37.68406426,-122.1052235
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,5/25/2013,0:40,37.66632289,-122.0985476
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,5/25/2013,1:07,37.66654145,-122.1034362
POSSESS CONTROLLED SUBSTANCE FOR SALE,Saturday,5/25/2013,1:33,37.66858432,-122.0518291
POSSESS CONTROLLED SUBSTANCE FOR SALE,Saturday,5/25/2013,1:33,37.66870029,-122.1200958
TRANSPORT/ETC CONTROLLED SUBSTANCE,Saturday,5/25/2013,1:33,37.66870029,-122.1200958
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Saturday,5/25/2013,3:18,37.66870029,-122.1200958
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Saturday,5/25/2013,1:15,37.66858432,-122.0518291
DUI ALCOHOL/DRUGS,Saturday,5/25/2013,0:57,37.66632289,-122.0985476
DUI ALCOHOL/DRUGS,Saturday,5/25/2013,0:57,37.66654145,-122.1034362
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Saturday,5/25/2013,0:57,37.66655037,-122.1000061
FALSE REPORT OF CRIME TO SPECIFIC PEACE OFFICERS,Saturday,5/25/2013,1:43,37.66655037,-122.1000061
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Saturday,5/25/2013,1:43,37.67890102,-122.0530078
DEATH UNATTENDED / ATTENDED,Saturday,5/25/2013,1:20,37.68510994,-122.0463072
EVADE PEACE OFFICER W/ WANTON DISREGARD FOR SAFETY - MISD,Saturday,5/25/2013,1:20,37.66655037,-122.1000061
ARREST WARRANT - MISD,Saturday,5/25/2013,1:56,37.66858432,-122.0518291
LICENSE SUSPENDED/REVOKED,Saturday,5/25/2013,1:56,37.66654145,-122.1034362
PROHIBITION OF LOUD OR UNRULY GATHERINGS WHERE ALCOHOL IS,Saturday,5/25/2013,2:11,37.67890102,-122.0530078
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Saturday,5/25/2013,2:30,37.66655037,-122.1000061
DUI ALCOHOL/DRUGS,Saturday,5/25/2013,2:30,37.69620324,-121.805498
DUI ALCOHOL/0.08 PERCENT,Saturday,5/25/2013,2:30,37.69620324,-121.805498
FORCE OR ADW NOT FIREARM:GBI LIKELY,Saturday,5/25/2013,4:10,37.71442737,-122.1415914
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Saturday,5/25/2013,4:10,37.69883574,-122.1153117
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Saturday,5/25/2013,4:16,37.69352235,-122.1049655
BURGLARY,Saturday,5/25/2013,4:16,37.69817401,-122.1184301
BURGLARY,Saturday,5/25/2013,4:26,37.69884179,-122.1192985
POSSESS MARIJUANA FOR SALE,Saturday,5/25/2013,13:00,37.69320455,-122.1103686
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,5/25/2013,13:00,37.6961608,-122.1040605
DUI ALCOHOL/DRUGS,Saturday,5/25/2013,23:00,37.69037347,-122.1074684
DUI ALCOHOL/DRUGS,Saturday,5/25/2013,12:00,37.70188135,-122.1299668
DUI ALCOHOL/DRUGS,Saturday,5/25/2013,18:00,37.6961608,-122.1040605
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Saturday,5/25/2013,17:00,37.69320455,-122.1103686
VIOLATION OF PROBATION FELONY,Saturday,5/25/2013,7:29,37.69320455,-122.1103686
TRANSIENT REGISTRATION,Saturday,5/25/2013,7:20,37.71522167,-122.1216992
DRIVER UNLICENSED,Saturday,5/25/2013,7:20,37.7098909,-122.1229672
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Saturday,5/25/2013,6:04,37.70417279,-122.1231002
BENCH WARRANT/FAILURE TO APPEAR ON FELONY CHARGE,Saturday,5/25/2013,18:00,37.69320455,-122.1103686
SUSPICIOUS CIRCUMSTANCES,Saturday,5/25/2013,18:00,37.69697028,-122.0998552
ARREST WARRANT - FEL,Saturday,5/25/2013,18:00,37.70494651,-122.1280952
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Saturday,5/25/2013,7:00,37.70494651,-122.1280952
ARREST WARRANT - MISD,Saturday,5/25/2013,1:15,37.70188135,-122.1299668
LICENSE SUSPENDED/REVOKED,Saturday,5/25/2013,1:15,37.70188135,-122.1299668
OPERATING VEH WHICH HAS BEEN PROHIBITED BY CRT ORD,Saturday,5/25/2013,19:00,37.70188135,-122.1299668
TOW VEH OVERDUE REG,Saturday,5/25/2013,20:00,37.69207289,-122.10977
FORCE OR ADW NOT FIREARM:GBI LIKELY,Saturday,5/25/2013,20:00,37.68568664,-122.1286632
BURGLARY,Saturday,5/25/2013,21:00,37.68414295,-122.1365622
BURGLARY,Saturday,5/25/2013,16:00,37.68568664,-122.1286632
THEFT OF PERSONAL PROPERTY,Saturday,5/25/2013,0:01,37.68063833,-122.1275369
VANDALISM:DEFACE PROPERTY,Saturday,5/25/2013,8:20,37.68668679,-122.1267167
BENCH WARRANT/FAILURE TO APPEAR ON FELONY CHARGE,Saturday,5/25/2013,5:30,37.67836533,-122.1437586
INFORMATIONAL REPORT,Saturday,5/25/2013,8:40,37.89587982,-122.0582606
BURGLARY - VEHICLE,Sunday,5/26/2013,8:29,37.70162571,-122.0857005
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Sunday,5/26/2013,21:00,37.70605679,-122.0632893
VANDALISM:DEFACE PROPERTY,Sunday,5/26/2013,13:15,37.71153472,-122.0713223
VANDALISM:DAMAGE PROPERTY,Sunday,5/26/2013,20:00,37.70162571,-122.0857005
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Sunday,5/26/2013,9:25,37.69971853,-122.0739822
DUI ALCOHOL/DRUGS,Sunday,5/26/2013,19:30,37.68849117,-122.0955591
DUI ALCOHOL/0.08 PERCENT,Sunday,5/26/2013,19:30,37.69572847,-122.0511213
DUI ALCOHOL/DRUGS,Sunday,5/26/2013,16:15,37.69572847,-122.0511213
INCIDENT REPORT,Sunday,5/26/2013,9:00,37.6980529,-122.0767542
ARREST WARRANT - MISD,Sunday,5/26/2013,18:00,37.70767938,-122.0709341
72 HOUR MENTAL HEALTH,Sunday,5/26/2013,12:50,37.69814095,-122.0872598
RECKLESS DRIVING; HIGHWAY,Sunday,5/26/2013,9:00,37.69572847,-122.0511213
LICENSE SUSPENDED/REVOKED,Sunday,5/26/2013,11:30,37.69572847,-122.0511213
THEFT OF PERSONAL PROPERTY,Sunday,5/26/2013,9:00,37.67906152,-122.1064263
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Sunday,5/26/2013,9:00,37.67143827,-122.1041395
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Sunday,5/26/2013,6:10,37.67838561,-122.1038831
POSSESS PERSONAL IDENTIFYING INFO TO DEFRAUD,Sunday,5/26/2013,10:00,37.67421761,-122.1124769
VANDALISM:DAMAGE PROPERTY,Sunday,5/26/2013,2:00,37.6816403,-122.095839
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Sunday,5/26/2013,2:00,37.66655037,-122.1000061
POSSESS CONTROLLED SUBSTANCE,Sunday,5/26/2013,10:42,37.66065168,-122.0872162
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Sunday,5/26/2013,10:10,37.66813382,-122.0965671
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Sunday,5/26/2013,10:30,37.66065168,-122.0872162
DUI ALCOHOL/DRUGS,Sunday,5/26/2013,15:15,37.66655037,-122.1000061
DUI ALCOHOL/DRUGS,Sunday,5/26/2013,15:15,37.66770326,-122.1193534
DUI ALCOHOL/DRUGS,Sunday,5/26/2013,0:01,37.67548013,-122.1111259
DUI ALCOHOL/DRUGS,Sunday,5/26/2013,18:00,37.68669362,-122.1142482
LICENSE SUSPENDED/REVOKED,Sunday,5/26/2013,6:15,37.66065168,-122.0872162
OUTSIDE WARRANT-MISD,Sunday,5/26/2013,10:52,37.66655037,-122.1000061
OUTSIDE WARRANT-FEL,Sunday,5/26/2013,8:30,37.66655037,-122.1000061
SUSPICIOUS CIRCUMSTANCES,Sunday,5/26/2013,9:30,37.68870081,-121.7405588
VANDALISM LESS THAN $400,Sunday,5/26/2013,11:00,37.70173416,-122.1136059
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Sunday,5/26/2013,11:00,37.7098909,-122.1229672
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Sunday,5/26/2013,11:20,37.70197227,-122.1212355
DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL,Sunday,5/26/2013,10:00,37.70055365,-122.1080342
